epoch,train/loss,val/loss,learning_rate,train/time,val/time,train/confmaps/nose,train/confmaps/tail,train/confmaps/neck,train/confmaps/hindL,train/confmaps/foreL,train/confmaps/foreR,train/confmaps/hindR,train/confmaps/spine
15,0.000557374325580895,0.0005413249018602073,9.999999747378752e-05,839.1209106445312,12.513813018798828,0.0005220369203016162,0.0005722804926335812,0.0005616057314909995,0.0005641523166559637,0.000560278189368546,0.0005535425734706223,0.0005547622567974031,0.0005704713403247297
16,0.0005484417197294533,0.0005466537550091743,9.999999747378752e-05,837.282958984375,12.455987930297852,0.0005185927730053663,0.0005644262419082224,0.0005466651637107134,0.0005563959712162614,0.0005524737061932683,0.0005451584002003074,0.0005496008670888841,0.0005514076910912991
17,0.0005562221631407738,0.0005448625306598842,9.999999747378752e-05,841.8515625,12.757064819335938,0.0005224535125307739,0.0005718795000575483,0.0005589806823991239,0.0005629113875329494,0.0005608097417280078,0.0005529976333491504,0.0005555693060159683,0.0005632080719806254
18,0.0005387527053244412,0.0005564208840951324,9.999999747378752e-05,835.4464721679688,12.704179763793945,0.0005158656276762486,0.0005582789308391511,0.0005360059440135956,0.0005506534944288433,0.0005458861123770475,0.0005395631887950003,0.0005454150377772748,0.0005195480771362782
19,0.0005549250636249781,0.0005431771278381348,9.999999747378752e-05,835.2017822265625,12.740558624267578,0.0005223313928581774,0.0005712945712730289,0.0005573174566961825,0.0005622341413982213,0.000558947678655386,0.0005530788330361247,0.0005547478795051575,0.000560371030587703
20,0.0005468936287797987,0.0005248787929303944,4.999999873689376e-05,836.7096557617188,12.702032089233398,0.0005159833817742765,0.0005645058699883521,0.0005436039646156132,0.0005568359047174454,0.0005486059817485511,0.0005456425133161247,0.0005473198834806681,0.0005536731332540512
21,0.0005342679214663804,0.0005120271816849709,4.999999873689376e-05,835.74755859375,12.729555130004883,0.0005133755039423704,0.0005546175525523722,0.0005279598408378661,0.0005480168620124459,0.0005405829870142043,0.0005338981281965971,0.0005407327553257346,0.0005155586986802518
22,0.0005237151053734124,0.0004916104953736067,4.999999873689376e-05,840.6800537109375,12.745923042297363,0.0005123576847836375,0.0005475400830619037,0.0005139725981280208,0.0005400944501161575,0.0005325139500200748,0.0005256928270682693,0.0005349264247342944,0.00048343336675316095
23,0.0005131036159582436,0.0004670005291700363,4.999999873689376e-05,841.2603149414062,12.721675872802734,0.0005113500519655645,0.0005379041540436447,0.000501020869705826,0.000529247336089611,0.0005246802465990186,0.0005163283785805106,0.0005253581912256777,0.0004588465380948037
24,0.0004938454949297011,0.00045401538955047727,4.999999873689376e-05,838.0346069335938,12.804272651672363,0.0005074854125268757,0.0005171624361537397,0.0004787957586813718,0.0005110773490741849,0.0005109517951495945,0.0005037901573814452,0.0005083041614852846,0.000414842099417001
25,0.0004730367800220847,0.0004426365194376558,4.999999873689376e-05,832.124267578125,12.792160034179688,0.0005028963787481189,0.0004943882813677192,0.00045666866935789585,0.0004900799249298871,0.0004974572220817208,0.0004898554179817438,0.0004885930102318525,0.00036819622619077563
26,0.00046141917118802667,0.000430266693001613,4.999999873689376e-05,835.7745361328125,12.813383102416992,0.0004987720749340951,0.00048148250789381564,0.0004429376858752221,0.0004774172848556191,0.0004883804940618575,0.00048161923768930137,0.00047668293700553477,0.0003410576900932938
27,0.00044987097498960793,0.0004220366827212274,4.999999873689376e-05,842.43017578125,12.906238555908203,0.000494605686981231,0.0004710915090981871,0.00042893915087915957,0.0004685314488597214,0.0004791044630110264,0.00047297764103859663,0.00046647313865832984,0.00031912088161334395
28,0.0004426127707120031,0.00041239566053263843,4.999999873689376e-05,837.7440185546875,12.683971405029297,0.0004898933693766594,0.0004665356536861509,0.0004213546635583043,0.0004628405731637031,0.00047148772864602506,0.00046278926311060786,0.0004598243976943195,0.0003068608057219535
29,0.00042994224349968135,0.0003962891933042556,4.999999873689376e-05,836.6204833984375,12.771039962768555,0.00048185227205976844,0.00046034471597522497,0.0004097619093954563,0.00045123137533664703,0.0004584487178362906,0.0004407522501423955,0.000447542843176052,0.00029107657610438764
30,0.00042251788545399904,0.0003869420615956187,4.999999873689376e-05,842.37353515625,12.797403335571289,0.000474482134450227,0.00045877916272729635,0.00040221353992819786,0.0004449926200322807,0.00044843353680334985,0.00042477360693737864,0.0004401348705869168,0.00028841837774962187
31,0.00040593621088191867,0.00036814174382016063,4.999999873689376e-05,837.6906127929688,12.740440368652344,0.0004626347217708826,0.0004463901568669826,0.00038123942795209587,0.0004312387609388679,0.00042733814916573465,0.0004021453205496073,0.0004274486855138093,0.0002677188313100487
32,0.0003921719326172024,0.00036466692108660936,4.999999873689376e-05,835.2198486328125,12.797585487365723,0.00045043040881864727,0.00043520660256035626,0.00036557079874910414,0.0004229444602970034,0.0004055651370435953,0.0003827402542810887,0.00041880932985804975,0.0002558703999966383
33,0.00037864127079956234,0.00037045765202492476,4.999999873689376e-05,838.608642578125,12.695825576782227,0.00043536326847970486,0.00042167474748566747,0.0003527530934661627,0.00041593823698349297,0.00038255704566836357,0.0003635683096945286,0.0004112844180781394,0.00024596817092970014
34,0.00037233185139484704,0.00033355102641507983,4.999999873689376e-05,838.1565551757812,12.862202644348145,0.0004213949723634869,0.00040816195541992784,0.00035049839061684906,0.0004132927570026368,0.00036979286232963204,0.0003565109218470752,0.0004082438535988331,0.00025135543546639383
35,0.00035507333814166486,0.0003181803913321346,4.999999873689376e-05,837.4105834960938,12.930110931396484,0.00040116021409630775,0.0003827649634331465,0.00033501634607091546,0.0004011644923593849,0.0003501486498862505,0.00033850723411887884,0.0003959665773436427,0.0002351740258745849
36,0.0003410963690839708,0.000308657850837335,4.999999873689376e-05,840.5825805664062,12.631813049316406,0.0003842691658064723,0.0003560927289072424,0.0003242652746848762,0.00039094159728847444,0.0003357203386258334,0.0003262712270952761,0.0003856759867630899,0.00022661726688966155
37,0.0003288825391791761,0.00030000461265444756,4.999999873689376e-05,837.8698120117188,12.785942077636719,0.00037253176560625434,0.00033014995278790593,0.00031371574732474983,0.0003822120779659599,0.00032466609263792634,0.0003164420777466148,0.0003762427077163011,0.00022082215582486242
38,0.0003200514183845371,0.0002960655838251114,4.999999873689376e-05,835.899658203125,12.68336296081543,0.0003614458837546408,0.0003109878452960402,0.00030605259235017,0.0003749288443941623,0.00031523374491371214,0.00030860386323183775,0.00036780565278604627,0.00021678759367205203
39,0.00031118429615162313,0.00028160359943285584,4.999999873689376e-05,840.6765747070312,12.845039367675781,0.0003512919938657433,0.00029636488761752844,0.0002967984473798424,0.00036736621404998004,0.00030582811450585723,0.00030019297264516354,0.00035903489333577454,0.00021209247643128037
40,0.0003015433612745255,0.000280345615465194,4.999999873689376e-05,843.7377319335938,12.775694847106934,0.000339401449309662,0.0002818876237142831,0.00028834378463216126,0.0003585398371797055,0.00029587827157229185,0.00029172678478062153,0.0003486246569082141,0.0002065212174784392
41,0.00029728596564382315,0.0002707596868276596,4.999999873689376e-05,840.315185546875,12.726102828979492,0.00033419084502384067,0.0002764524251688272,0.00028486258815973997,0.0003533131966833025,0.0002927686145994812,0.0002878241939470172,0.00034262234112247825,0.0002063959400402382
42,0.0002876122889574617,0.000263482506852597,4.999999873689376e-05,838.691162109375,12.503274917602539,0.00032365883816964924,0.0002628155634738505,0.0002751296851783991,0.00034361419966444373,0.0002826704876497388,0.0002781554067041725,0.00033161535975523293,0.00020007712009828538
43,0.00028147423290647566,0.00026807872927747667,4.999999873689376e-05,840.717529296875,12.828174591064453,0.00031625572592020035,0.0002552970254328102,0.0002693235583137721,0.0003361574490554631,0.0002772670122794807,0.0002727680839598179,0.00032422077492810786,0.00019669502216856927
44,0.0002747594262473285,0.00025259811081923544,4.999999873689376e-05,838.88134765625,12.76826286315918,0.0003088681260123849,0.00024758363724686205,0.00026311120018363,0.00032907971763052046,0.00027092776144854724,0.000267755618551746,0.0003168700495734811,0.00019254162907600403
45,0.0002686317602638155,0.000245397153776139,4.999999873689376e-05,839.5230102539062,12.920090675354004,0.0003016169648617506,0.0002392601454630494,0.0002572620287537575,0.00032240548171103,0.0002652479743119329,0.00026226782938465476,0.0003096961008850485,0.00019012929988093674
46,0.0002620508603285998,0.00024369188759010285,4.999999873689376e-05,839.3951416015625,12.771150588989258,0.00029416606412269175,0.00023210386279970407,0.0002512899227440357,0.0003149696276523173,0.0002596540725789964,0.0002563718880992383,0.0003029340587090701,0.0001869769039331004
47,0.0002560550346970558,0.00024035980459302664,4.999999873689376e-05,836.9813232421875,12.806066513061523,0.00028790748910978436,0.00022505254310090095,0.00024615906295366585,0.0003075705608353019,0.0002549944329075515,0.00025181821547448635,0.0002958116529043764,0.0001837939053075388
48,0.0002503424766473472,0.00023060961393639445,4.999999873689376e-05,837.8136596679688,12.875669479370117,0.0002815056941471994,0.00021750762243755162,0.0002404440747341141,0.0003000160795636475,0.0002489398466423154,0.00024603342171758413,0.00028899117023684084,0.0001799605379346758
49,0.0002465747238602489,0.0002253033744636923,4.999999873689376e-05,840.8530883789062,12.661919593811035,0.00027658059843815863,0.00021303887479007244,0.00023660220904275775,0.0002945469750557095,0.0002461850526742637,0.00024323578691110015,0.0002826427516993135,0.00017741885676514357
50,0.00023994930961634964,0.0002220843598479405,4.999999873689376e-05,838.21484375,12.661616325378418,0.0002705602382775396,0.00020577180839609355,0.00023154824157245457,0.00028741982532665133,0.00024102674797177315,0.0002379661746090278,0.0002754025044851005,0.0001740167645039037
51,0.00023505104763898998,0.0002208109071943909,4.999999873689376e-05,839.95703125,12.909952163696289,0.00026569722103886306,0.00020001830125693232,0.00022738509869668633,0.0002797687775455415,0.00023648890783078969,0.00023366278037428856,0.000267825264018029,0.00017040679813362658
52,0.00022928067483007908,0.00022032404376659542,4.999999873689376e-05,837.3189697265625,12.780757904052734,0.0002600709267426282,0.00019420553871896118,0.0002217641449533403,0.000273102312348783,0.00023244893236551434,0.00022914160217624158,0.00025975677999667823,0.00016614331980235875
53,0.00022571944282390177,0.00021797498629894108,4.999999873689376e-05,843.1786499023438,12.939722061157227,0.00025685300352051854,0.0001903478114400059,0.00022008048836141825,0.00026715046260505915,0.00022953888401389122,0.00022621681273449212,0.0002526173775549978,0.0001642253337195143
54,0.00022234072093851864,0.00020596437389031053,4.999999873689376e-05,837.6175537109375,12.688118934631348,0.0002529381890781224,0.00018592030392028391,0.0002167224301956594,0.0002614044933579862,0.00022722191351931542,0.0002234968269476667,0.00024717525229789317,0.0001629720936762169
55,0.00021731268498115242,0.00020489015150815248,4.999999873689376e-05,836.85107421875,12.759713172912598,0.0002487979072611779,0.00018066087795887142,0.0002126742183463648,0.0002549404453020543,0.00022252488997764885,0.00021957061835564673,0.00023911813332233578,0.00015979328600224108
56,0.00021199908223934472,0.00019901261839549989,4.999999873689376e-05,841.6438598632812,12.880524635314941,0.0002446103317197412,0.00017585151363164186,0.0002099023840855807,0.0002471502812113613,0.0002196010755142197,0.00021616971935145557,0.00023056354257278144,0.0001561627141200006
57,0.00020765277440659702,0.00020259867596905679,4.999999873689376e-05,837.79345703125,12.607559204101562,0.0002388711436651647,0.00017103907885029912,0.00020572904031723738,0.00024014654627535492,0.00021495371765922755,0.00021222815848886967,0.00022314651869237423,0.0001530271692899987
58,0.00020438442879822105,0.00019328448979649693,4.999999873689376e-05,840.4654541015625,12.702311515808105,0.0002376012271270156,0.00016863214841578156,0.0002036068617599085,0.00023465324193239212,0.00021274566825013608,0.00021026366448495537,0.00021684040257241577,0.00015100107702892274
59,0.0001996479695662856,0.0001887293765321374,4.999999873689376e-05,840.1206665039062,12.68531322479248,0.00023295647406484932,0.0001640117698116228,0.00019977064221166074,0.00022746721515432,0.00020891278109047562,0.00020643541938625276,0.00020998314721509814,0.0001474373711971566
60,0.00019861520559061319,0.00018635604646988213,4.999999873689376e-05,834.5510864257812,12.915505409240723,0.00023234030231833458,0.0001621051924303174,0.0001998275110963732,0.00022264487051870674,0.00020906115241814405,0.00020568967738654464,0.00020624397438950837,0.00014657869178336114
61,0.000192509702173993,0.00018274495960213244,4.999999873689376e-05,836.8480834960938,12.627654075622559,0.00022654673375654966,0.00015748821897432208,0.00019430792599450797,0.00021654173906426877,0.0002031269541475922,0.00020068819867447019,0.00020029695588164032,0.00014383313828147948
62,0.0001874705485533923,0.00018322672985959798,4.999999873689376e-05,840.7523803710938,12.782319068908691,0.00022164570691529661,0.0001520085643278435,0.0001900445349747315,0.00020915610366500914,0.000198988665943034,0.0001956536143552512,0.00019307983166072518,0.0001401664048898965
63,0.00018497847486287355,0.00017998283146880567,4.999999873689376e-05,836.2886962890625,12.73788833618164,0.00021915095567237586,0.00014943878341000527,0.00018812647613231093,0.00020565815793816,0.00019697428797371686,0.00019419124873820692,0.00018958127475343645,0.00013860256876796484
64,0.00018141248438041657,0.00018042778538074344,4.999999873689376e-05,836.0431518554688,12.87238883972168,0.00021572041441686451,0.00014601009024772793,0.00018511190137360245,0.00020038883667439222,0.00019388676446396858,0.0001906880788737908,0.00018549167725723237,0.0001358124427497387
65,0.00018067419296130538,0.0001797188160708174,4.999999873689376e-05,839.27197265625,13.003692626953125,0.0002151900844182819,0.0001459447667002678,0.00018519492004998028,0.00019823013280984014,0.00019456155132502317,0.0001905443932628259,0.0001834297872846946,0.0001355379936285317
66,0.00017783332441467792,0.00017452621250413358,4.999999873689376e-05,842.6889038085938,12.755000114440918,0.00021238882618490607,0.0001426501985406503,0.00018170068506151438,0.00019470133702270687,0.00019121651712339371,0.0001873551809694618,0.00018021270807366818,0.00013382134784478694
67,0.00017388473497703671,0.00017792235303204507,4.999999873689376e-05,837.8953247070312,12.668705940246582,0.00020793949079234153,0.0001387996890116483,0.00017846976697910577,0.00018915497639682144,0.00018721100059337914,0.00018403817375656217,0.000175636843778193,0.00013161227980162948
68,0.00016999906802084297,0.0001700672146398574,4.999999873689376e-05,835.8585205078125,12.78874397277832,0.00020464799308683723,0.0001345048367511481,0.00017422440578229725,0.00018419083789922297,0.0001829390093917027,0.00017976773960981518,0.00017150843632407486,0.00012767860607709736
69,0.00016716479149181396,0.00017245036724489182,4.999999873689376e-05,839.5773315429688,12.65764045715332,0.0002020504034589976,0.0001320799783570692,0.00017220860172528774,0.0001808039378374815,0.0001805398060241714,0.00017799007764551789,0.00016809007502160966,0.0001265254250029102
70,0.0001664735609665513,0.00016861008771229535,4.999999873689376e-05,840.2774047851562,12.788850784301758,0.00020007535931654274,0.00013075914466753602,0.00017135641246568412,0.00017912911425810307,0.00017941072292160243,0.00017681997269392014,0.00016668210446368903,0.00012553085980471224
71,0.0001623895950615406,0.00016572266758885235,4.999999873689376e-05,835.8499145507812,12.838979721069336,0.0001969665172509849,0.0001273521047551185,0.0001674871746217832,0.00017422158271074295,0.0001764519838616252,0.0001731374504743144,0.00016229995526373386,0.0001242115395143628
72,0.0001602391857886687,0.00016699288971722126,4.999999873689376e-05,839.4404296875,12.958505630493164,0.00019366631750017405,0.0001249202759936452,0.00016468562535010278,0.0001711794757284224,0.00017378707707393914,0.00017041724640876055,0.00015988702944014221,0.0001214441581396386
73,0.00015968862862791866,0.00016193660849239677,4.999999873689376e-05,837.796142578125,12.607261657714844,0.00019421138858888298,0.00012492842506617308,0.0001651059719733894,0.00016999618674162775,0.00017359912453684956,0.0001709862845018506,0.0001588738668942824,0.00012169624824309722
74,0.0001564671692904085,0.0001598031522007659,4.999999873689376e-05,838.8319702148438,12.938355445861816,0.0001906538673210889,0.00012161384074715897,0.00016229614266194403,0.00016653105558361858,0.0001709653588477522,0.00016757921548560262,0.00015585687651764601,0.000118590600322932
75,0.00015401827113237232,0.00016027828678488731,4.999999873689376e-05,844.1248779296875,12.70322036743164,0.00018818092939909548,0.0001191076371469535,0.00016003713244572282,0.0001626236771699041,0.00016775641415733844,0.00016604093252681196,0.000152866035932675,0.00011803086090367287
76,0.00015245591930579394,0.00016987050184980035,4.999999873689376e-05,837.087158203125,12.814733505249023,0.0001862844655988738,0.00011746418022084981,0.00015803055430296808,0.00016080176283139735,0.00016682560089975595,0.00016376595885958523,0.0001500751677667722,0.00011570126662263647
77,0.00014958632527850568,0.0001607873709872365,4.999999873689376e-05,837.6062622070312,12.906872749328613,0.00018267723498865962,0.00011495983926579356,0.0001553143374621868,0.00015782556147314608,0.00016358699940610677,0.00016093297745101154,0.00014761283819098026,0.0001139223386417143
78,0.00014847083366476,0.00015825597802177072,4.999999873689376e-05,839.5822143554688,12.831988334655762,0.00018140854081138968,0.00011370592983439565,0.0001543632970424369,0.00015543609333690256,0.0001628794998396188,0.00016013246204238385,0.0001464414526708424,0.00011328736582072452
79,0.0001452136057196185,0.00015309064474422485,4.999999873689376e-05,839.3847045898438,12.808174133300781,0.00017778757319319993,0.00011054326023440808,0.00015063986938912421,0.000152206324855797,0.00015879621787462384,0.00015614587755408138,0.00014337938046082854,0.00011075300426455215
80,0.000144692967296578,0.00015378171519842,4.999999873689376e-05,835.1636352539062,12.839866638183594,0.00017718660819809884,0.00010967791604343802,0.00015020414139144123,0.0001507727283751592,0.0001587213046150282,0.0001565666461829096,0.00014105584705248475,0.00011020943929906934
81,0.00014193245442584157,0.0001510195288574323,4.999999873689376e-05,835.8688354492188,12.619658470153809,0.0001737429411150515,0.00010734367970144376,0.00014790098066441715,0.00014766716049052775,0.00015525433991570026,0.0001535736519144848,0.00013888682588003576,0.00010904014197876677
82,0.00014100382395554334,0.00015086849452927709,4.999999873689376e-05,838.2462158203125,12.701852798461914,0.00017275674326810986,0.00010725010361056775,0.00014722824562340975,0.0001467661641072482,0.00015530819655396044,0.00015375316434074193,0.00013843642955180258,0.00010813055268954486
83,0.00013900548219680786,0.00015009935304988176,4.999999873689376e-05,837.4205932617188,12.751598358154297,0.00017114714137278497,0.00010520107753109187,0.00014520168770104647,0.00014437982463277876,0.00015358180098701268,0.00015094305854290724,0.00013604095147456974,0.00010720609134295955
84,0.0001379226887365803,0.00014921024558134377,4.999999873689376e-05,839.322998046875,12.931411743164062,0.00016975622565951198,0.00010453367576701567,0.000144678502692841,0.00014318416651804,0.00015235897444654256,0.00015042905579321086,0.00013521185610443354,0.00010608645243337378
85,0.00013493795995600522,0.0001485838001826778,4.999999873689376e-05,842.0631103515625,12.642926216125488,0.00016622380644548684,0.00010104709508595988,0.00014104119327384979,0.0001400153269059956,0.00014922644186299294,0.0001474556338507682,0.0001312608364969492,0.00010388375085312873
86,0.00013393328117672354,0.00014499621465802193,4.999999873689376e-05,837.1080322265625,12.818136215209961,0.00016526370018254966,0.00010096968617290258,0.00014022961840964854,0.00013834158016834408,0.0001482981169829145,0.00014593864034395665,0.00013033804134465754,0.00010324032336939126
87,0.00013140219380147755,0.0001430071279173717,4.999999873689376e-05,838.4777221679688,12.938562393188477,0.00016140838852152228,9.80724289547652e-05,0.0001369377423543483,0.0001359083253191784,0.00014537383685819805,0.00014344343799166381,0.00012781406985595822,0.0001015821544569917
88,0.00012998290185350925,0.0001448973489459604,4.999999873689376e-05,846.1634521484375,12.942598342895508,0.00016075103485491127,9.684914402896538e-05,0.0001363686751574278,0.00013403237971942872,0.000144067220389843,0.00014287598605733365,0.00012692560267169029,0.00010036691674031317
89,0.00012959513696841896,0.00014977797400206327,4.999999873689376e-05,837.2333374023438,12.814677238464355,0.0001598554226802662,9.664332901593298e-05,0.00013496742758434266,0.00013317943376023322,0.00014327398093882948,0.00014188452041707933,0.00012542960757855326,9.957546717487276e-05
90,0.00012787252489943057,0.0001459261984564364,4.999999873689376e-05,838.2412719726562,12.536260604858398,0.00015763372357469052,9.461760782869533e-05,0.00013350370863918215,0.00013082788791507483,0.00014115167141426355,0.0001394498540321365,0.0001232301874551922,9.863528975984082e-05
91,0.00012546622019726783,0.00014006388664711267,4.999999873689376e-05,837.0916748046875,12.605972290039062,0.0001547155698062852,9.29814123082906e-05,0.00013138059875927866,0.00012906931806355715,0.00013909625704400241,0.00013805094931740314,0.00012145232176408172,9.668349957792088e-05
92,0.00012584352225530893,0.00014114980876911432,4.999999873689376e-05,840.8377075195312,12.78917121887207,0.00015490401710849255,9.389568731421605e-05,0.00013187737204134464,0.00012923027679789811,0.00013946063700132072,0.00013884343206882477,0.00012130823597544804,9.687633428256959e-05
93,0.00012291898019611835,0.00014190135698299855,4.999999873689376e-05,838.1229858398438,12.812153816223145,0.00015220625209622085,9.147294622380286e-05,0.00012874783715233207,0.0001258568518096581,0.00013627420412376523,0.00013553339522331953,0.00011942970741074532,9.471102384850383e-05
94,0.00012189103290438652,0.00013813303667120636,4.999999873689376e-05,836.9176635742188,12.614078521728516,0.0001504014217061922,9.021774167194963e-05,0.00012787322339136153,0.00012477306881919503,0.00013582674728240818,0.00013418449088931084,0.0001174110293504782,9.377289825351909e-05
95,0.00012225116370245814,0.00013861276966053993,4.999999873689376e-05,841.4254150390625,12.69326400756836,0.00014995243691373616,9.044005128089339e-05,0.00012792955385521054,0.00012562752817757428,0.00013604285777546465,0.00013483554357662797,0.00011747526878025383,9.44775456446223e-05
96,0.00011973926302744076,0.00013624585699290037,4.999999873689376e-05,839.581787109375,12.76168155670166,0.0001476793986512348,8.933611388783902e-05,0.00012606476957444102,0.00012273533502593637,0.00013309174391906708,0.00013218166714068502,0.00011572220682865009,9.286821295972914e-05
97,0.00011769322009058669,0.00013614664203487337,4.999999873689376e-05,836.4927978515625,12.708343505859375,0.00014554287190549076,8.685026841703802e-05,0.00012281516683287919,0.00012010279897367582,0.00013143049727659672,0.00013019287143833935,0.00011359989002812654,9.129365207627416e-05
98,0.00011638501018751413,0.0001384614733979106,4.999999873689376e-05,839.433349609375,12.727322578430176,0.00014341426140163094,8.591898949816823e-05,0.00012246578990016133,0.00011836810153909028,0.00012968473311048,0.0001289157517021522,0.00011192559031769633,9.030941873788834e-05
99,0.00011585961328819394,0.00013587162538897246,4.999999873689376e-05,839.3700561523438,12.904189109802246,0.00014298324822448194,8.580039866501465e-05,0.00012148264795541763,0.00011815553443739191,0.00012988575326744467,0.00012889599020127207,0.00011174678365932778,8.966458699433133e-05
100,0.00011252052354393527,0.00013267231406643987,4.999999873689376e-05,837.9454956054688,12.758161544799805,0.0001394621649524197,8.274750143755227e-05,0.00011831494339276105,0.00011471905600046739,0.00012595104635693133,0.00012548055383376777,0.00010796598508022726,8.732714195502922e-05
101,0.00011974562949035317,0.00013452472921926528,4.999999873689376e-05,844.10107421875,12.710367202758789,0.00014694887795485556,8.942203567130491e-05,0.00012600029003806412,0.00012179209443274885,0.00013345677871257067,0.00013229114119894803,0.00011510395415825769,9.342804696643725e-05
102,0.00011256369907641783,0.00013814694830216467,4.999999873689376e-05,837.9912719726562,12.756072998046875,0.00013851180847268552,8.346146205440164e-05,0.00011788582196459174,0.00011462661495897919,0.0001252945075975731,0.0001249065389856696,0.00010870944970520213,8.72419259394519e-05
103,0.00011028831795556471,0.00013328636123333126,4.999999873689376e-05,836.813232421875,12.883901596069336,0.00013657975068781525,8.103656000457704e-05,0.0001152561089838855,0.00011190309305675328,0.00012368113675620407,0.00012293134932406247,0.00010611592733766884,8.583957242080942e-05
104,0.00011007628199877217,0.0001317568530794233,4.999999873689376e-05,838.7676391601562,12.755537986755371,0.00013594496704172343,8.067071757977828e-05,0.00011477149382699281,0.00011159676068928093,0.0001225012820214033,0.00012286686978768557,0.00010541250958340243,8.51289150887169e-05
105,0.00010835460852831602,0.000132366330944933,4.999999873689376e-05,842.1056518554688,12.68531322479248,0.00013357962598092854,7.943890523165464e-05,0.00011346642713760957,0.00011047808948205784,0.00012055226397933438,0.00012052603415213525,0.00010380262392573059,8.439946395810694e-05
106,0.00010844438656931743,0.00013163215771783143,4.999999873689376e-05,836.106689453125,12.645233154296875,0.0001333948748651892,7.961043593240902e-05,0.00011317151074763387,0.00011029213783331215,0.00012056818377459422,0.00012055753177264705,0.0001039460621541366,8.446458377875388e-05
